delta time[s],outdoor temperature[°C],flow temperature boiler[°C],return flow temperature boiler[°C],return flow temperature[°C],room temperature[°C],pump I/O,boiler heating temperature[°C],flow temperature[°C],boiler I/O
14166000,19,51.774879,43.726672,42.736244,23.032033,1,51.817967,49.76422,1
14166029,19,51.762819,43.725838,42.734312,23.031365,1,51.770035,49.75934,1
14166087,19,51.726285,43.719981,42.723272,23.027322,1,51.676878,49.737254,1
14166146,19,51.675915,43.70146,42.695294,23.016306,1,51.590694,49.69421,1
14166204,19,51.621826,43.666118,42.651653,22.997434,1,51.512366,49.641334,1
14166412,19,51.408931,43.477252,42.453918,22.895482,1,51.267541,49.433626,1
14166809,19,50.99061,43.059787,42.036485,22.650259,1,50.850773,49.014416,1
14167386,19,50.392899,42.464345,41.440739,22.291026,1,50.248196,48.417847,1
14168521,19,49.214689,41.296672,40.270786,21.591937,1,49.0571,47.241404,1
14169600,19,48.094273,40.182781,39.155397,20.923535,1,47.926465,46.122603,1
14169600,19,48.094273,40.182781,39.155397,20.923535,1,47.926465,46.122603,1
14169600,19,48.094273,40.182781,39.155397,20.923535,1,47.926465,46.122603,1
14170734,19,48.033258,40.023715,39.023572,20.816058,1,48.033942,46.030742,1
14173002,19,48.026962,39.99593,39.003273,20.792266,1,48.057734,46.02001,1
14175271,19,48.033194,40.020298,39.02146,20.811738,1,48.038262,46.03016,1
14176800,19,48.035708,40.03087,39.029246,20.820558,1,48.029442,46.034364,1
14176800,19,48.035708,40.03087,39.029246,20.820558,1,48.029442,46.034364,1
14176800,19,48.035708,40.03087,39.029246,20.820558,1,48.029442,46.034364,1
14180400,18.7,48.101265,40.076988,39.081525,20.727778,1,48.122222,46.095539,1
14180400,18.7,48.101265,40.076988,39.081525,20.727778,1,48.122222,46.095539,1
14180400,18.7,48.101265,40.076988,39.081525,20.727778,1,48.122222,46.095539,1
14184000,18,48.268923,40.234167,39.241322,20.546621,1,48.303379,46.260712,1
14184000,18,48.268923,40.234167,39.241322,20.546621,1,48.303379,46.260712,1
14184000,18,48.268923,40.234167,39.241322,20.546621,1,48.303379,46.260712,1
14187600,18,48.277578,40.247092,39.253039,20.545368,1,48.304632,46.270737,1
14187600,18,48.277578,40.247092,39.253039,20.545368,1,48.304632,46.270737,1
14187924,18.198,48.248786,40.227497,39.231126,20.58981,1,48.26019,46.244979,1
14188572,18.594,48.163709,40.15599,39.155869,20.69497,1,48.15503,46.163527,1
14189748,19.312875,47.978988,39.975461,38.974435,20.882212,1,47.967788,45.979171,1
14191200,20.2,47.762434,39.766791,38.764293,21.108123,1,47.741877,45.764557,1
14191200,20.2,47.762434,39.766791,38.764293,21.108123,1,47.741877,45.764557,1
14191200,20.2,47.762434,39.766791,38.764293,21.108123,1,47.741877,45.764557,1
14192779,20.55088,47.658025,39.657818,38.656759,21.20217,1,47.64783,45.658208,1
14194800,21,47.538501,39.538043,38.537351,21.318714,1,47.531286,45.538172,1
14194800,21,47.538501,39.538043,38.537351,21.318714,1,47.531286,45.538172,1
14194800,21,47.538501,39.538043,38.537351,21.318714,1,47.531286,45.538172,1
14195084,21.236844,47.746238,39.680493,38.696438,21.465967,1,47.857722,45.723474,1
14195653,21.710533,48.215717,40.106762,39.13745,21.885197,1,48.385868,46.183905,1
14196615,22.512193,49.027425,40.944699,39.967562,22.716862,1,49.157525,47.002519,1
14197803,23.502618,50.011379,41.911391,40.938824,23.689983,1,50.165253,47.981159,1
14198400,24,50.504933,42.393641,41.424261,24.175541,1,50.674459,48.471487,1
14198400,24,50.504934,42.393641,41.424261,24.175541,1,50.674459,48.471487,1
14198588,24.010422,50.533639,42.488558,41.503698,24.265587,1,50.584413,48.52469,1
14198963,24.031266,50.537781,42.553577,41.54873,24.342886,1,50.507114,48.542439,1
14199338,24.05211,50.520451,42.516333,41.515746,24.329178,1,50.520822,48.517748,1
14199713,24.072954,50.520135,42.517445,41.518709,24.335563,1,50.514437,48.520688,1
14200088,24.093798,50.513874,42.514617,41.51307,24.342744,1,50.507256,48.512863,1
14200725,24.129163,50.505305,42.503052,41.50376,24.350539,1,50.499461,48.505466,1
14202000,24.2,50.487856,42.486362,41.486959,24.368597,1,50.481403,48.488188,1
14202000,24.2,50.487856,42.486362,41.486959,24.368597,1,50.481403,48.488188,1
14202496,24.447768,50.442409,42.45125,41.448551,24.428556,1,50.421444,48.445024,1
14203487,24.943303,50.326783,42.346487,41.340795,24.558664,1,50.291336,48.332011,1
14204782,25.590854,50.161603,42.184143,41.178127,24.725176,1,50.124824,48.16718,1
14205600,26,50.058837,42.083747,41.077375,24.82989,1,50.02011,48.064848,1
14205600,26,50.058837,42.083747,41.077375,24.82989,1,50.02011,48.064848,1
14205600,26,50.058837,42.083747,41.077375,24.82989,1,50.02011,48.064848,1
14207226,26.451631,49.940435,41.96666,40.960161,24.947857,1,49.902143,47.946354,1
14209200,27,49.801417,41.831037,40.823925,25.089556,1,49.760444,47.807875,1
14209200,27,49.801417,41.831037,40.823925,25.089556,1,49.760444,47.807875,1
14209200,27,49.801417,41.831037,40.823925,25.089556,1,49.760444,47.807875,1
14212452,26.909674,49.812617,41.835294,40.830129,25.067316,1,49.782684,47.817006,1
14212800,26.9,49.81389,41.835862,40.830895,25.064925,1,49.785075,47.81807,1
14212800,26.9,49.81389,41.835862,40.830895,25.064925,1,49.785075,47.81807,1
14216400,27,49.792254,41.816521,40.810982,25.089947,1,49.760053,47.797092,1
14216400,27,49.792254,41.816521,40.810982,25.089947,1,49.760053,47.797092,1
14216400,27,49.792254,41.816521,40.810982,25.089947,1,49.760053,47.797092,1
14220000,27,49.791122,41.814858,40.809467,25.090169,1,49.759831,47.795786,1
14220000,27,49.791122,41.814858,40.809467,25.090169,1,49.759831,47.795786,1
14223600,26.1,50.002909,42.012722,41.010702,24.859992,1,49.990008,48.004028,1
14223600,26.1,50.002909,42.012722,41.010702,24.859992,1,49.990008,48.004028,1
14223600,26.1,50.002909,42.012722,41.010702,24.859992,1,49.990008,48.004028,1
14227200,26,50.037257,42.050906,41.04774,24.832692,1,50.017308,48.03971,1
14227200,26,50.037257,42.050906,41.04774,24.832692,1,50.017308,48.03971,1
14227524,25.73,50.078299,42.080183,41.07995,24.772137,1,50.077863,48.076851,1
14228172,25.19,50.195719,42.179946,41.184563,24.629467,1,50.220533,48.189557,1
14229042,24.464602,50.383587,42.36377,41.369313,24.439837,1,50.410163,48.377217,1
14230129,23.559406,50.603861,42.576567,41.583346,24.211084,1,50.638916,48.595523,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,23,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,22.999999,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,22.999999,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.72877,1
14230800,22.999999,50.73859,42.705945,41.713668,24.069898,1,50.780102,48.728771,1
14230800,22.999998,50.738591,42.705946,41.713668,24.069897,1,50.780103,48.728771,1
14230800,22.999996,50.738591,42.705946,41.713669,24.069897,1,50.780103,48.728771,1
14230800,22.999994,50.738592,42.705947,41.713669,24.069896,1,50.780104,48.728772,1
14230800,22.999993,50.738593,42.705947,41.71367,24.069895,1,50.780105,48.728772,1
14230800,22.999992,50.738593,42.705947,41.71367,24.069895,1,50.780105,48.728773,1
14230800,22.999991,50.738594,42.705948,41.71367,24.069894,1,50.780106,48.728773,1
14230800,22.999987,50.738595,42.705949,41.713672,24.069893,1,50.780107,48.728774,1
14230800,22.999982,50.738597,42.70595,41.713673,24.06989,1,50.78011,48.728776,1
14230800,22.999973,50.7386,42.705953,41.713676,24.069886,1,50.780114,48.728779,1
14230800,22.999955,50.738606,42.705958,41.713681,24.069878,1,50.780122,48.728785,1
14230800,22.999924,50.738617,42.705967,41.713691,24.069865,1,50.780135,48.728796,1
14230800,22.999869,50.738637,42.705982,41.713708,24.06984,1,50.78016,48.728815,1
14230800,22.999768,50.738673,42.706011,41.713738,24.069796,1,50.780204,48.728849,1
14230801,22.999591,50.738736,42.706061,41.713793,24.069717,1,50.780283,48.728909,1
14230801,22.999272,50.738849,42.706152,41.71389,24.069575,1,50.780425,48.729017,1
14230802,22.998701,50.739052,42.706315,41.714065,24.069322,1,50.780678,48.729211,1
14230804,22.997679,50.739415,42.706608,41.714379,24.06887,1,50.78113,48.729558,1
14230807,22.995847,50.740068,42.707134,41.714943,24.068062,1,50.781938,48.730182,1
14230812,22.992563,50.741239,42.708086,41.715963,24.066628,1,50.783372,48.731307,1
14230821,22.986666,50.743348,42.709819,41.717815,24.064103,1,50.785897,48.733342,1
14230837,22.976052,50.74714,42.713018,41.721217,24.059752,1,50.790248,48.737047,1
14230867,22.956877,50.753889,42.719026,41.727535,24.052561,1,50.797439,48.743792,1
14230922,22.922046,50.765608,42.730436,41.739233,24.041353,1,50.808647,48.755801,1
14231021,22.858601,50.785145,42.751202,41.759779,24.024434,1,50.825566,48.775982,1
14231203,22.742566,50.816791,42.78511,41.792839,23.996497,1,50.853503,48.808226,1
14231515,22.543026,50.866588,42.834663,41.842194,23.946823,1,50.903177,48.857936,1
14232063,22.193103,50.9531,42.917478,41.925829,23.856487,1,50.993513,48.943618,1
14232943,21.630652,51.092837,43.052333,42.061675,23.711911,1,51.138089,49.082334,1
14234261,20.788588,51.301604,43.253449,42.264351,23.495327,1,51.354673,49.289415,1
14234400,20.7,51.323545,43.274568,42.285637,23.472535,1,51.377465,49.31117,1
14234400,20.7,51.323545,43.274568,42.285637,23.472535,1,51.377465,49.31117,1
14234400,20.7,51.323545,43.274568,42.285637,23.472535,1,51.377465,49.31117,1
14236572,21.484379,51.172524,43.152838,42.156156,23.667548,1,51.182452,49.168783,1
14238000,22,51.063203,43.057961,42.057523,23.797731,1,51.052269,49.063558,1
14238000,22,51.063203,43.057961,42.057523,23.797731,1,51.052269,49.063558,1
14240532,21.296801,51.194502,43.16231,42.168926,23.625364,1,51.224636,49.186739,1
14241600,21,51.254148,43.21248,42.221552,23.551625,1,51.298375,49.243595,1
14241600,21,51.254148,43.21248,42.221552,23.551625,1,51.298375,49.243595,1
14241892,21,51.270585,43.233329,42.241381,23.543797,1,51.306203,49.261866,1
14242477,21,51.282056,43.252803,42.258541,23.54501,1,51.30499,49.275768,1
14243749,21,51.276499,43.24627,42.252041,23.548062,1,51.301938,49.269527,1
14245021,21,51.279947,43.249104,42.255296,23.544627,1,51.305373,49.273175,1
14246692,21,51.277824,43.248311,42.253906,23.547955,1,51.302045,49.271112,1
14252400,21,51.277824,43.247809,42.25358,23.547304,1,51.302696,49.271013,1
14252400,21,51.277824,43.247809,42.25358,23.547304,1,51.302696,49.271013,1
14252400,21,51.277824,43.247809,42.25358,23.547304,1,51.302696,49.271013,1
14252454,20.993975,51.248531,43.241973,42.244097,23.542611,1,51.217007,49.253803,1
14252563,20.981924,51.166611,43.210266,42.20025,23.521456,1,51.057399,49.189295,1
14252671,20.969873,51.061762,43.135858,42.113449,23.477148,1,50.920945,49.087251,1
14252780,20.957822,50.952599,43.032237,42.006829,23.416788,1,50.800541,48.978722,1
14252888,20.945771,50.84029,42.922732,41.897332,23.349711,1,50.686855,48.867852,1
14253343,20.895208,50.378127,42.461602,41.435156,23.055135,1,50.222977,48.404353,1
14254107,20.810283,49.606024,41.69413,40.667655,22.559974,1,49.444272,47.63462,1
14256000,20.6,47.69336,39.794417,38.764217,21.337352,1,47.512648,45.723319,1
14256000,20.6,47.69336,39.794417,38.764217,21.337352,1,47.512648,45.723319,1
14256000,20.6,47.69336,39.794417,38.764217,21.337352,1,47.512648,45.723319,1
14256570,20.504976,47.656281,39.66659,38.661164,21.215659,1,47.634341,45.657519,1
14257710,20.314928,47.690123,39.661083,38.668912,21.126269,1,47.723731,45.682941,1
14258851,20.124881,47.748885,39.744104,38.743833,21.103545,1,47.746455,45.74745,1
14259600,20,47.787278,39.799636,38.793517,21.09032,1,47.75968,45.789732,1
14259600,20,47.787278,39.799636,38.793517,21.09032,1,47.75968,45.789732,1
14259600,20,47.787278,39.799636,38.793517,21.09032,1,47.75968,45.789732,1
14262009,20,47.782246,39.770904,38.772618,21.061722,1,47.788278,45.779384,1
14263200,20,47.780484,39.760642,38.765174,21.051439,1,47.798561,45.775725,1
14263200,20,47.780484,39.760642,38.765174,21.051439,1,47.798561,45.775725,1
14263200,20,47.780484,39.760642,38.765174,21.051439,1,47.798561,45.775725,1
14266800,19.7,47.852929,39.835924,38.83917,20.983437,1,47.866563,45.848745,1
14266800,19.7,47.852929,39.835924,38.83917,20.983437,1,47.866563,45.848745,1
14270400,20,47.786071,39.775667,38.777216,21.059943,1,47.790057,45.783667,1
14270400,20,47.786071,39.775667,38.777216,21.059943,1,47.790057,45.783667,1
14270400,20,47.786071,39.775667,38.777216,21.059943,1,47.790057,45.783667,1
14274000,20,47.782535,39.770479,38.772489,21.060565,1,47.789435,45.779591,1
14274000,20,47.782535,39.770479,38.772489,21.060565,1,47.789435,45.779591,1
14277600,22.1,47.289049,39.309224,38.303447,21.598181,1,47.251819,45.294312,1
14277600,22.1,47.289049,39.309224,38.303447,21.598181,1,47.251819,45.294312,1
14277600,22.1,47.289049,39.309224,38.303447,21.598181,1,47.251819,45.294312,1
14281200,23,47.051924,39.073441,38.067847,21.83243,1,47.01757,45.056695,1
14281200,23,47.051924,39.073441,38.067847,21.83243,1,47.01757,45.056695,1
14281200,23,47.051924,39.073441,38.067847,21.83243,1,47.01757,45.056695,1
14281524,23.27,47.286121,39.23804,38.250392,22.011652,1,47.378348,45.267246,1
14282172,23.81,47.81872,39.72764,38.75465,22.499674,1,47.970326,45.790745,1
14283184,24.652959,48.672474,40.607909,39.626837,23.37225,1,48.783667,46.651296,1
14284448,25.706304,49.718777,41.636483,40.660314,24.408066,1,49.854541,47.692384,1
14284800,26,50.008938,41.917507,40.94398,24.692298,1,50.157702,47.98001,1
14284800,26,50.008939,41.917507,40.94398,24.692298,1,50.157702,47.98001,1
14284800,26,50.008939,41.917507,40.94398,24.692298,1,50.157702,47.98001,1
14284861,26.059223,50.028497,41.968357,40.989767,24.743819,1,50.106181,48.01498,1
14284897,26.094756,50.035759,41.996687,41.01394,24.773602,1,50.076398,48.03106,1
14284934,26.13029,50.036956,42.019532,41.030856,24.800697,1,50.049303,48.038241,1
14285117,26.307957,50.013892,42.05299,41.043422,24.898152,1,49.951848,48.024563,1
14285378,26.561637,49.94672,41.994123,40.981341,24.976207,1,49.873793,47.959158,1
14285639,26.815316,49.881309,41.927795,40.915821,25.037925,1,49.812075,47.893002,1
14286013,27.17908,49.792192,41.841209,40.828528,25.131043,1,49.718957,47.804716,1
14287304,28.434312,49.480858,41.542122,40.527085,25.454863,1,49.395137,47.495839,1
14288400,29.5,49.215901,41.287853,40.270815,25.730092,1,49.119908,47.232813,1
14288400,29.5,49.215901,41.287853,40.270815,25.730092,1,49.119908,47.232813,1
14288400,29.5,49.215901,41.287853,40.270815,25.730092,1,49.119908,47.232813,1
14289234,29.615794,49.154877,41.210988,40.197901,25.765874,1,49.084126,47.166919,1
14290901,29.847383,49.088047,41.137207,40.126551,25.821183,1,49.028817,47.098215,1
14292000,30,49.062178,41.116212,40.104825,25.854255,1,48.995745,47.073967,1
14292000,30,49.062178,41.116212,40.104825,25.854255,1,48.995745,47.073967,1
14292000,30,49.062178,41.116212,40.104825,25.854255,1,48.995745,47.073967,1
14295600,31,48.813372,40.879885,39.864957,26.118678,1,48.731322,46.827744,1
14295600,31,48.813372,40.879885,39.864957,26.118678,1,48.731322,46.827744,1
14299200,32.1,48.542161,40.619216,39.602005,26.40204,1,48.44796,46.558809,1
14299200,32.1,48.542161,40.619216,39.602005,26.40204,1,48.44796,46.558809,1
14299200,32.1,48.542161,40.619216,39.602005,26.40204,1,48.44796,46.558809,1
14302800,32,48.551851,40.620334,39.605499,26.378226,1,48.471774,46.565877,1
14302800,32,48.551851,40.620334,39.605499,26.378226,1,48.471774,46.565877,1
14306400,29,49.257959,41.280288,40.276634,25.609966,1,49.240034,47.260272,1
14306400,29,49.257959,41.280288,40.276634,25.609966,1,49.240034,47.260272,1
14306400,29,49.257959,41.280288,40.276634,25.609966,1,49.240034,47.260272,1
14310000,27,49.764788,41.774209,40.772949,25.092699,1,49.757301,47.765006,1
14310000,27,49.764788,41.774209,40.772949,25.092699,1,49.757301,47.765006,1
14310000,27,49.764788,41.774209,40.772949,25.092699,1,49.757301,47.765006,1
14313600,24,50.496522,42.472942,41.479078,24.32261,1,50.52739,48.489138,1
14313600,24,50.496522,42.472942,41.479078,24.32261,1,50.52739,48.489138,1
14313600,24,50.496522,42.472942,41.479078,24.32261,1,50.52739,48.489138,1
14317200,22,51.004574,42.968964,41.977183,23.806235,1,51.043765,48.995294,1
14317200,22,51.004574,42.968964,41.977183,23.806235,1,51.043765,48.995294,1
14317200,22,51.004574,42.968964,41.977183,23.806235,1,51.043765,48.995294,1
14320800,20.8,51.31256,43.271758,42.280569,23.496446,1,51.353554,49.30269,1
14320800,20.8,51.31256,43.271758,42.280569,23.496446,1,51.353554,49.30269,1
14320800,20.8,51.31256,43.271758,42.280569,23.496446,1,51.353554,49.30269,1
14324400,20,51.516321,43.471288,42.480709,23.290221,1,51.559779,49.505808,1
14324400,20,51.516321,43.471288,42.480709,23.290221,1,51.559779,49.505808,1
14328000,20,51.526362,43.486698,42.494577,23.288946,1,51.561054,49.517533,1
14328000,20,51.526362,43.486698,42.494577,23.288946,1,51.561054,49.517533,1
14328000,20,51.526362,43.486698,42.494577,23.288946,1,51.561054,49.517533,1
14331600,20.9,51.314554,43.289182,42.293621,23.519065,1,51.330935,49.309411,1
14331600,20.9,51.314554,43.289182,42.293621,23.519065,1,51.330935,49.309411,1
14332680,20.63,51.361407,43.324118,42.331695,23.45381,1,51.39619,49.352618,1
14334840,20.09,51.490878,43.444319,42.45428,23.312872,1,51.537128,49.479873,1
14335200,20,51.516089,43.469632,42.479537,23.288543,1,51.561457,49.505266,1
14335200,20,51.516089,43.469632,42.479537,23.288543,1,51.561457,49.505266,1
14335200,20,51.516089,43.469632,42.479537,23.288543,1,51.561457,49.505266,1
14335848,20,51.524988,43.483735,42.492131,23.288017,1,51.561983,49.515765,1
14337144,20,51.527982,43.489892,42.497277,23.289667,1,51.560333,49.519571,1
14338800,20,51.526338,43.487167,42.494865,23.289595,1,51.560405,49.517599,1
14338800,20,51.526338,43.487167,42.494865,23.289595,1,51.560405,49.517599,1
14338800,20,51.526338,43.487167,42.494865,23.289595,1,51.560405,49.517599,1
14338857,19.979523,51.495487,43.480718,42.484491,23.283311,1,51.472178,49.499069,1
14338970,19.938568,51.410653,43.446115,42.437426,23.255299,1,51.311169,49.431146,1
14339084,19.897614,51.304514,43.367173,42.346808,23.199097,1,51.178352,49.326677,1
14339197,19.856659,51.195886,43.261015,42.238848,23.125999,1,51.062428,49.218273,1
14339639,19.697167,50.770742,42.837788,41.816058,22.81383,1,50.638478,48.793953,1
14340187,19.499258,50.252622,42.319336,41.297046,22.421249,1,50.117636,48.274923,1
14341624,18.980339,48.888258,40.963484,39.940056,21.40169,1,48.74218,46.913332,1
14342400,18.7,48.150254,40.231481,39.207447,20.852525,1,47.997475,46.177534,1
14342400,18.7,48.150254,40.231481,39.207447,20.852525,1,47.997475,46.177534,1
14342400,18.7,48.150254,40.231481,39.207447,20.852525,1,47.997475,46.177534,1
14342987,18.748915,48.098059,40.09422,39.091792,20.759792,1,48.090208,46.096673,1
14344161,18.846744,48.069071,40.035217,39.043404,20.747606,1,48.102394,46.061748,1
14345335,18.944573,48.050976,40.041154,39.041481,20.799041,1,48.050959,46.04894,1
14346000,19,48.038749,40.037624,39.035004,20.823046,1,48.026954,46.038475,1
14346000,19,48.038749,40.037624,39.035004,20.823046,1,48.026954,46.038475,1
14346000,19,48.038749,40.037624,39.035004,20.823046,1,48.026954,46.038475,1
14347630,18.592489,48.120456,40.091593,39.097332,20.701215,1,48.148785,46.113334,1
14350890,17.777467,48.320176,40.27989,39.288607,20.487762,1,48.362238,46.310649,1
14353200,17.2,48.468001,40.428248,39.436273,20.343046,1,48.506954,46.458847,1
14353200,17.2,48.468001,40.428248,39.436273,20.343046,1,48.506954,46.458847,1
14353200,17.2,48.468001,40.428248,39.436273,20.343046,1,48.506954,46.458847,1
14357583,17.889859,48.312141,40.28447,39.289533,20.516252,1,48.333748,46.306283,1
14364000,18.9,48.067446,40.051309,39.053751,20.775085,1,48.074915,46.064294,1
14364000,18.9,48.067446,40.051309,39.053751,20.775085,1,48.074915,46.064294,1
14364237,19.034766,48.140961,40.094631,39.104567,20.84277,1,48.204448,46.12702,1
14364710,19.304298,48.315516,40.245555,39.263448,21.029627,1,48.412029,46.296352,1
14365289,19.633949,48.540452,40.482248,39.497049,21.305008,1,48.619063,46.524794,1
14365868,19.963599,48.756544,40.695116,39.71027,21.56533,1,48.841156,46.739116,1
14367659,20.98377,49.437826,41.380097,40.395151,22.383796,1,49.515624,47.422244,1
14371200,23,50.778291,42.724739,41.738297,23.99833,1,50.85167,48.762633,1
14371200,23,50.778291,42.724739,41.738297,23.99833,1,50.85167,48.762633,1
14371200,23,50.778291,42.724739,41.738297,23.99833,1,50.85167,48.762633,1
14371296,23.02934,50.784506,42.750073,41.760055,24.031636,1,50.818364,48.777429,1
14371488,23.08802,50.77945,42.774772,41.776227,24.078823,1,50.771177,48.780627,1
14371680,23.1467,50.761575,42.761629,41.759726,24.098902,1,50.751098,48.761291,1
14371872,23.20538,50.745958,42.742777,41.742662,24.112568,1,50.737432,48.746106,1
14372199,23.30521,50.720743,42.719365,41.718599,24.137667,1,50.712333,48.720676,1
14372771,23.480135,50.677937,42.677091,41.676346,24.182726,1,50.667274,48.678352,1
14373778,23.787723,50.601209,42.604168,41.602564,24.261958,1,50.588042,48.602176,1
14374800,24.1,50.523017,42.530377,41.527711,24.34236,1,50.50764,48.524454,1
14374800,24.1,50.523017,42.530377,41.527711,24.34236,1,50.50764,48.524454,1
14374800,24.1,50.523017,42.530377,41.527711,24.34236,1,50.50764,48.524454,1
14375124,24.091,50.515409,42.51668,41.515559,24.343533,1,50.506467,48.5154,1
14375772,24.073,50.513121,42.508695,41.509408,24.33741,1,50.51259,48.511737,1
14377288,24.030882,50.527224,42.524029,41.524338,24.325464,1,50.524536,48.526176,1
14378400,24,50.53993,42.53999,41.539227,24.317801,1,50.532199,48.539695,1
14378400,24,50.53993,42.53999,41.539227,24.317801,1,50.532199,48.539695,1
14378400,24,50.53993,42.53999,41.539227,24.317801,1,50.532199,48.539695,1
14381430,24,50.534879,42.531857,41.532085,24.318226,1,50.531774,48.533923,1
14382000,24,50.534029,42.530486,41.530882,24.318294,1,50.531706,48.532951,1
14382000,24,50.534029,42.530486,41.530882,24.318294,1,50.531706,48.532951,1
14382000,24,50.534029,42.530486,41.530882,24.318294,1,50.531706,48.532951,1
14385600,23,50.770204,42.751485,41.755533,24.062509,1,50.787491,48.765253,1
14385600,23,50.770204,42.751485,41.755533,24.062509,1,50.787491,48.765253,1
14385600,23,50.770204,42.751485,41.755533,24.062509,1,50.787491,48.765253,1
14389200,23,50.782172,42.769461,41.771811,24.060569,1,50.789431,48.77915,1
14389200,23,50.782172,42.769461,41.771811,24.060569,1,50.789431,48.77915,1
14392800,24,50.547054,42.550218,41.548694,24.316377,1,50.533623,48.548076,1
14392800,24,50.547054,42.550218,41.548694,24.316377,1,50.533623,48.548076,1
14392800,24,50.547054,42.550218,41.548694,24.316377,1,50.533623,48.548076,1
14393880,23.55,50.630446,42.61632,41.619331,24.206307,1,50.643693,48.626261,1
14396040,22.65,50.847315,42.818938,41.825595,23.971862,1,50.878138,48.8398,1
14396400,22.5,50.888551,42.860096,41.866727,23.931642,1,50.918358,48.881248,1
14396400,22.5,50.888555,42.860096,41.866727,23.931642,1,50.918358,48.881248,1
14396400,22.5,50.888555,42.860096,41.866727,23.931642,1,50.918358,48.881248,1
14396400,22.5,50.888555,42.860096,41.866727,23.931642,1,50.918358,48.881248,1
14396400,22.5,50.888555,42.860096,41.866727,23.931642,1,50.918358,48.881248,1
14396400,22.499999,50.888555,42.860097,41.866728,23.931642,1,50.918358,48.881248,1
14396400,22.499999,50.888555,42.860097,41.866728,23.931642,1,50.918358,48.881248,1
14396400,22.499999,50.888556,42.860097,41.866728,23.931642,1,50.918358,48.881248,1
14396400,22.499999,50.888556,42.860097,41.866728,23.931642,1,50.918358,48.881249,1
14396400,22.499998,50.888556,42.860098,41.866729,23.931641,1,50.918359,48.881249,1
14396400,22.499997,50.888557,42.860099,41.86673,23.93164,1,50.91836,48.88125,1
14396400,22.499995,50.888559,42.8601,41.866731,23.931639,1,50.918361,48.881252,1
14396400,22.499992,50.888561,42.860103,41.866734,23.931637,1,50.918363,48.881254,1
14396400,22.499986,50.888565,42.860108,41.866738,23.931634,1,50.918366,48.881258,1
14396400,22.499978,50.888572,42.860115,41.866745,23.931629,1,50.918371,48.881265,1
14396400,22.499964,50.888583,42.860126,41.866757,23.93162,1,50.91838,48.881276,1
14396400,22.49994,50.8886,42.860146,41.866776,23.931606,1,50.918394,48.881295,1
14396401,22.499899,50.888631,42.86018,41.866809,23.931581,1,50.918419,48.881327,1
14396401,22.499832,50.888692,42.860237,41.866864,23.931539,1,50.918461,48.881381,1
14396402,22.49972,50.888789,42.860331,41.866956,23.931471,1,50.918529,48.881469,1
14396403,22.49952,50.888958,42.860497,41.867118,23.931349,1,50.918651,48.881627,1
14396406,22.499147,50.889195,42.860809,41.867421,23.931123,1,50.918877,48.881921,1
14396411,22.498448,50.889542,42.861389,41.867985,23.930709,1,50.919291,48.882465,1
14396423,22.496833,50.890808,42.862718,41.869274,23.929793,1,50.920207,48.883689,1
14396453,22.492579,50.893794,42.866129,41.872555,23.927713,1,50.922287,48.886789,1
14396491,22.487375,50.89699,42.870099,41.876344,23.925789,1,50.924211,48.890344,1
14396528,22.482171,50.900242,42.873822,41.879879,23.924401,1,50.925599,48.89362,1
14396618,22.469687,50.906075,42.881687,41.887242,23.922092,1,50.927908,48.900289,1
14396741,22.452585,50.911821,42.889818,41.894611,23.919355,1,50.930645,48.906595,1
14396928,22.42673,50.918514,42.89773,41.901973,23.913948,1,50.936052,48.913455,1
14397230,22.384707,50.928801,42.907548,41.911908,23.903346,1,50.946654,48.923645,1
