delta time[s],outdoor temperature[°C],flow temperature[°C],return flow temperature[°C],f-r diff[K],room temperature[°C],pump I/O,boiler heating temperature[°C],pressure[bar],drinking water temperature boiler[°C],drinking water temperature house supply[°C],boiler I/O
5854.3435,7.6696139,58.584231,52.431581,6.1526502,20.120466,1,58.729534,11.253971,13.953618,12.300884,1
7160.4183,7.5535184,58.613164,52.459648,6.1535157,20.090812,1,58.759188,11.312037,13.93332,12.266056,1
7200,7.55,58.614043,52.460508,6.1535356,20.089919,1,58.760081,11.313814,13.932704,12.265,1
7200,7.55,58.614043,52.460508,6.1535356,20.089919,1,58.760081,11.313814,13.932704,12.265,1
7200,7.55,58.614043,52.460508,6.1535356,20.089919,1,58.760081,11.313814,13.932704,12.265,1
8250.2702,7.3341111,58.662959,52.505103,6.1578559,20.035399,1,58.814601,11.410385,13.89497,12.200233,1
10350.811,6.9023334,58.7692,52.606371,6.1628288,19.924049,1,58.925951,11.627691,13.81933,12.0707,1
10800,6.81,58.793053,52.62969,6.1633626,19.89997,1,58.95003,11.677699,13.803127,12.043,1
10800,6.81,58.793053,52.62969,6.1633626,19.89997,1,58.95003,11.677699,13.803127,12.043,1
10800,6.81,58.793053,52.62969,6.1633626,19.89997,1,58.95003,11.677699,13.803127,12.043,1
14067.755,6.2562971,58.931788,52.764422,6.1673657,19.758114,1,59.091886,11.97849,13.705915,11.876889,1
14400,6.2,58.945887,52.778108,6.1677785,19.74369,1,59.10631,12.009112,13.696029,11.86,1
14400,6.2,58.945887,52.778108,6.1677785,19.74369,1,59.10631,12.009112,13.696029,11.86,1
14400,6.2,58.945887,52.778108,6.1677785,19.74369,1,59.10631,12.009112,13.696029,11.86,1
18000,6.17,58.960263,52.795918,6.1643452,19.734914,1,59.115086,12.045353,13.690689,11.851,1
18000,6.17,58.960263,52.795918,6.1643452,19.734914,1,59.115086,12.045353,13.690689,11.851,1
18097.2,6.18053,58.959857,52.796068,6.1637898,19.736335,1,59.113665,12.045136,13.6925,11.854159,1
18291.6,6.20159,58.957479,52.795253,6.1622262,19.741176,1,59.108824,12.041686,13.6962,11.860477,1
18987.541,6.2769836,58.939518,52.780049,6.1594697,19.762453,1,59.087547,12.00501,13.709453,11.883095,1
19683.481,6.3523771,58.920173,52.760306,6.1598674,19.780949,1,59.069051,11.962163,13.722699,11.905713,1
21299.093,6.5274017,58.877143,52.719437,6.1577063,19.826274,1,59.023726,11.870876,13.753439,11.95822,1
21600,6.56,58.86925,52.712165,6.1570852,19.834892,1,59.015108,11.85448,13.759163,11.968,1
21600,6.56,58.86925,52.712165,6.1570852,19.834892,1,59.015108,11.85448,13.759163,11.968,1
21600,6.56,58.86925,52.712165,6.1570852,19.834892,1,59.015108,11.85448,13.759163,11.968,1
22084.684,6.6353952,58.851834,52.69572,6.1561137,19.853493,1,58.996507,11.817993,13.772378,11.990619,1
23054.051,6.7861856,58.815001,52.660697,6.1543043,19.89226,1,58.95774,11.740819,13.798834,12.035856,1
25200,7.12,58.731796,52.580746,6.15105,19.978525,1,58.871475,11.567866,13.85736,12.136,1
25200,7.12,58.731796,52.580746,6.15105,19.978525,1,58.871475,11.567866,13.85736,12.136,1
28800,8.57,58.382363,52.249784,6.1325784,20.348728,1,58.501272,10.914176,16.759468,12.571,1
28800,8.57,58.382363,52.249784,6.1325784,20.348728,1,58.501272,10.914176,16.759468,12.571,1
32400,10.83,57.831288,51.724727,6.1065613,20.92794,1,57.92206,10.013091,17.165062,13.249,1
32400,10.83,57.831288,51.724727,6.1065613,20.92794,1,57.92206,10.013091,17.165062,13.249,1
32724,10.8957,57.801672,51.690847,6.1108252,20.949654,1,57.900346,9.9588749,17.176904,13.26871,1
33372,11.0271,57.760774,51.644494,6.1162794,20.981707,1,57.868293,9.8849554,17.200265,13.30813,1
35560.284,11.470835,57.655439,51.54517,6.1102689,21.094419,1,57.755581,9.7154439,17.27906,13.441251,1
36000,11.56,57.637029,51.530217,6.1068114,21.117681,1,57.732319,9.6885899,17.294876,13.468,1
36000,11.56,57.637029,51.530217,6.1068114,21.117681,1,57.732319,9.6885899,17.294876,13.468,1
36000,11.56,57.637029,51.530217,6.1068114,21.117681,1,57.732319,9.6885899,17.294876,13.468,1
38188.284,11.949028,57.533803,51.426949,6.1068535,21.218435,1,57.631565,9.5239698,17.363837,13.584708,1
39600,12.2,57.468692,51.362555,6.1061364,21.283195,1,57.566805,9.4214913,17.408287,13.66,1
39600,12.2,57.468692,51.362555,6.1061364,21.283195,1,57.566805,9.4214913,17.408287,13.66,1
39600,12.2,57.468692,51.362555,6.1061364,21.283195,1,57.566805,9.4214913,17.408287,13.66,1
40680,12.665,57.365631,51.269534,6.0960968,21.399961,1,57.450039,9.2712891,17.490376,13.7995,1
42840,13.595,57.137475,51.052481,6.0849943,21.64017,1,57.20983,8.9399533,17.654343,14.0785,1
43200,13.75,57.097215,51.013056,6.0841588,21.680749,1,57.169251,8.8820989,17.681629,14.125,1
43200,13.75,57.097215,51.013056,6.0841588,21.680749,1,57.169251,8.8820989,17.681629,14.125,1
43200,13.75,57.097215,51.013056,6.0841588,21.680749,1,57.169251,8.8820989,17.681629,14.125,1
43394.4,13.75702,57.085279,50.997554,6.0877245,21.686351,1,57.163649,8.862337,17.682989,14.127106,1
43783.2,13.77106,57.072807,50.978721,6.0940865,21.688927,1,57.161073,8.8399844,17.685461,14.131318,1
44614.172,13.801067,57.067939,50.973009,6.09493,21.693277,1,57.156723,8.8327356,17.690736,14.14032,1
45445.144,13.831075,57.059494,50.966485,6.0930087,21.703807,1,57.146193,8.8219566,17.696015,14.149322,1
46698.434,13.876332,57.048529,50.954368,6.0941605,21.713273,1,57.136727,8.8057455,17.703969,14.1629,1
46800,13.88,57.047717,50.953296,6.0944209,21.713773,1,57.136227,8.80444,17.704614,14.164,1
46800,13.88,57.047717,50.953296,6.0944209,21.713773,1,57.136227,8.80444,17.704614,14.164,1
47447.678,13.696491,57.081151,50.980573,6.1005779,21.670833,1,57.179167,8.8478261,17.672457,14.108947,1
48743.033,13.329474,57.167937,51.060252,6.1076851,21.575207,1,57.274793,8.9687336,17.607845,13.998842,1
50400,12.86,57.287199,51.17702,6.1101796,21.454639,1,57.395361,9.1435859,17.52506,13.858,1
50400,12.86,57.287199,51.17702,6.1101796,21.454639,1,57.395361,9.1435859,17.52506,13.858,1
50400,12.86,57.287199,51.17702,6.1101796,21.454639,1,57.395361,9.1435859,17.52506,13.858,1
52185.813,12.974094,57.27275,51.170787,6.1019626,21.481662,1,57.368338,9.1282317,17.545069,13.892228,1
54000,13.09,57.25074,51.153614,6.0971261,21.510692,1,57.339308,9.0992173,17.565458,13.927,1
54000,13.09,57.25074,51.153614,6.0971261,21.510692,1,57.339308,9.0992173,17.565458,13.927,1
54000,13.09,57.25074,51.153614,6.0971261,21.510692,1,57.339308,9.0992173,17.565458,13.927,1
56995.715,13.081679,57.244376,51.143191,6.1011845,21.510427,1,57.339573,9.0869594,17.564068,13.924504,1
57600,13.08,57.243286,51.14137,6.1019163,21.510325,1,57.339675,9.0848413,17.563786,13.924,1
57600,13.08,57.243286,51.14137,6.1019163,21.510325,1,57.339675,9.0848413,17.563786,13.924,1
57924,12.9081,57.269848,51.160102,6.1097461,21.471446,1,57.378554,9.1186532,17.533637,13.87243,1
58572,12.5643,57.345247,51.224206,6.121041,21.380766,1,57.469234,9.2245856,17.472933,13.76929,1
59404.337,12.122699,57.459882,51.336589,6.1232937,21.265612,1,57.584388,9.4001319,17.394839,13.63681,1
60508.156,11.537062,57.602681,51.474428,6.1282531,21.117606,1,57.732394,9.6238816,17.291076,13.461119,1
61200,11.17,57.692139,51.560237,6.131902,21.024218,1,57.825782,9.767942,17.225921,13.351,1
61200,11.17,57.692139,51.560237,6.131902,21.024218,1,57.825782,9.767942,17.225921,13.351,1
61200,11.17,57.692139,51.560237,6.131902,21.024218,1,57.825782,9.767942,17.225921,13.351,1
61717.941,11.073605,57.730551,51.602699,6.1278512,20.993899,1,57.856101,9.8359444,17.20867,13.322082,1
62753.824,10.880816,57.784682,51.660354,6.1243277,20.945977,1,57.904023,9.9298584,17.174399,13.264245,1
64800,10.5,57.876624,51.748106,6.1285177,20.849309,1,58.000691,10.084556,17.106646,13.15,1
64800,10.5,57.876624,51.748106,6.1285177,20.849309,1,58.000691,10.084556,17.106646,13.15,1
64800,10.5,57.876624,51.748106,6.1285177,20.849309,1,58.000691,10.084556,17.106646,13.15,1
66944.323,10.094961,57.977254,51.844132,6.1331224,20.744053,1,58.105947,10.259586,17.034451,13.028488,1
68400,9.82,58.045568,51.90956,6.1360074,20.672908,1,58.177092,10.379687,16.985402,12.946,1
68400,9.82,58.045568,51.90956,6.1360074,20.672908,1,58.177092,10.379687,16.985402,12.946,1
72000,9.29,58.179047,52.039597,6.1394507,20.536972,1,58.313028,10.625836,16.890657,12.787,1
72000,9.29,58.179047,52.039597,6.1394507,20.536972,1,58.313028,10.625836,16.890657,12.787,1
75600,8.95,58.265864,52.124645,6.1412186,20.449348,1,58.400652,10.790097,16.829778,12.685,1
75600,8.95,58.265864,52.124645,6.1412186,20.449348,1,58.400652,10.790097,16.829778,12.685,1
75600,8.95,58.265864,52.124645,6.1412186,20.449348,1,58.400652,10.790097,16.829778,12.685,1
79200,8.69,58.331499,52.188539,6.1429601,20.382474,1,58.467526,10.916026,16.783179,12.607,1
79200,8.69,58.331499,52.188539,6.1429601,20.382474,1,58.467526,10.916026,16.783179,12.607,1
79297.2,8.70296,58.331997,52.18982,6.1421769,20.383512,1,58.466488,10.917843,16.785428,12.610888,1
79491.6,8.72888,58.330396,52.19065,6.139746,20.389072,1,58.460928,10.917211,16.790072,12.618664,1
79686,8.7548,58.324963,52.187562,6.137401,20.397568,1,58.452432,10.90887,16.794721,12.62644,1
79880.4,8.78072,58.318358,52.181567,6.1367904,20.404735,1,58.445265,10.896595,16.799364,12.634216,1
80591.14,8.8754853,58.294673,52.158452,6.1362215,20.428892,1,58.421108,10.851622,16.816348,12.662646,1
81301.879,8.9702506,58.271213,52.135999,6.1352145,20.453305,1,58.396695,10.807685,16.83332,12.691075,1
82800,9.17,58.221604,52.088198,6.1334055,20.504619,1,58.345381,10.715328,16.869082,12.751,1
82800,9.17,58.221604,52.088198,6.1334055,20.504619,1,58.345381,10.715328,16.869082,12.751,1
82800,9.17,58.221604,52.088198,6.1334055,20.504619,1,58.345381,10.715328,16.869082,12.751,1
83364.282,8.9725014,58.252939,52.109886,6.1430533,20.458601,1,58.391399,10.765687,16.414415,12.691751,1
84492.845,8.5775043,58.344145,52.191083,6.1530617,20.354708,1,58.495292,10.932397,15.508401,12.573251,1
85621.408,8.1825072,58.446942,52.293482,6.1534601,20.253517,1,58.596483,11.134094,14.611167,12.454752,1
86400,7.91,58.516237,52.361775,6.1544611,20.184083,1,58.665917,11.272018,13.99717,12.373,1
86400,7.91,58.516237,52.361775,6.1544611,20.184083,1,58.665917,11.272018,13.99717,12.373,1
86891.864,7.8088945,58.543731,52.388952,6.1547789,20.156835,1,58.693165,11.327803,13.978009,12.342668,1
87875.593,7.6066836,58.595096,52.439313,6.1557828,20.105031,1,58.744969,11.432354,13.942651,12.282005,1
90000,7.17,58.703102,52.543758,6.159344,19.993844,1,58.856156,11.655081,13.867105,12.151,1
90000,7.17,58.703102,52.543758,6.159344,19.993844,1,58.856156,11.655081,13.867105,12.151,1
93600,6.48,58.875208,52.709352,6.1658563,19.815727,1,59.034273,12.027361,13.745222,11.944,1
93600,6.48,58.875208,52.709352,6.1658563,19.815727,1,59.034273,12.027361,13.745222,11.944,1
94680,6.378,58.904489,52.739645,6.1648441,19.788717,1,59.061283,12.093702,13.727273,11.9134,1
96840,6.174,58.956032,52.790216,6.1658158,19.73673,1,59.11327,12.207978,13.691423,11.8522,1
97200,6.14,58.963826,52.797495,6.1663319,19.728277,1,59.121723,12.224965,13.685453,11.842,1
97200,6.14,58.963826,52.797495,6.1663319,19.728277,1,59.121723,12.224965,13.685453,11.842,1
97200,6.14,58.963826,52.797495,6.1663319,19.728277,1,59.121723,12.224965,13.685453,11.842,1
98280,6.068,58.983059,52.816457,6.1666023,19.709156,1,59.140844,12.268383,13.672775,11.8204,1
100440,5.924,59.019154,52.851514,6.1676396,19.672264,1,59.177736,12.349637,13.647443,11.7772,1
100800,5.9,59.024882,52.857007,6.1678755,19.666276,1,59.183724,12.362515,13.643223,11.77,1
100800,5.9,59.024882,52.857007,6.1678755,19.666276,1,59.183724,12.362515,13.643223,11.77,1
100800,5.9,59.024882,52.857007,6.1678755,19.666276,1,59.183724,12.362515,13.643223,11.77,1
101880,5.78,59.052997,52.883067,6.1699299,19.635657,1,59.214343,12.424989,13.622113,11.734,1
104040,5.54,59.112281,52.939791,6.1724908,19.573853,1,59.276147,12.559504,13.57984,11.662,1
104400,5.5,59.122516,52.949783,6.1727333,19.563493,1,59.286507,12.583083,13.572788,11.65,1
104400,5.5,59.122516,52.949783,6.1727333,19.563493,1,59.286507,12.583083,13.572788,11.65,1
104400,5.5,59.122516,52.949783,6.1727333,19.563493,1,59.286507,12.583083,13.572788,11.65,1
105480,5.353,59.157929,52.983431,6.1744986,19.52613,1,59.32387,12.664603,13.546886,11.6059,1
107640,5.059,59.230745,53.053356,6.1773883,19.450575,1,59.399425,12.834399,13.495015,11.5177,1
108000,5.01,59.243117,53.065326,6.1777912,19.437887,1,59.412113,12.863571,13.486361,11.503,1
108000,5.01,59.243117,53.065326,6.1777912,19.437887,1,59.412113,12.863571,13.486361,11.503,1
109080,4.923,59.266895,53.089479,6.1774166,19.415224,1,59.434776,12.921662,13.470982,11.4769,1
111240,4.749,59.310594,53.132095,6.1784994,19.370791,1,59.479209,13.026996,13.440241,11.4247,1
111600,4.72,59.317428,53.138528,6.1788994,19.363482,1,59.486518,13.043307,13.435119,11.416,1
111600,4.72,59.317428,53.138528,6.1788994,19.363482,1,59.486518,13.043307,13.435119,11.416,1
111600,4.72,59.317428,53.138528,6.1788994,19.363482,1,59.486518,13.043307,13.435119,11.416,1
115200,6.13,58.987674,52.8324,6.1552743,19.72203,1,59.12797,12.325614,16.319864,11.839,1
115200,6.13,58.987674,52.8324,6.1552743,19.72203,1,59.12797,12.325614,16.319864,11.839,1
118800,7.76,58.586086,52.447715,6.138371,20.140544,1,58.709456,11.517579,16.615962,12.328,1
118800,7.76,58.586086,52.447715,6.138371,20.140544,1,58.709456,11.517579,16.615962,12.328,1
119880,8.009,58.515397,52.374999,6.1403971,20.206401,1,58.643599,11.371082,16.660821,12.4027,1
122040,8.507,58.389768,52.251921,6.1378476,20.33343,1,58.51657,11.120357,16.750248,12.5521,1
122400,8.59,58.370587,52.233938,6.1366486,20.354127,1,58.495873,11.083539,16.765116,12.577,1
122400,8.59,58.370587,52.233938,6.1366486,20.354127,1,58.495873,11.083539,16.765116,12.577,1
122400,8.59,58.370587,52.233938,6.1366486,20.354127,1,58.495873,11.083539,16.765116,12.577,1
125884.29,9.7998212,58.07464,51.951995,6.1226457,20.665008,1,58.184992,10.553844,16.981589,12.939946,1
126000,9.84,58.064809,51.942626,6.1221826,20.675333,1,58.174667,10.536269,16.988777,12.952,1
126000,9.84,58.064809,51.942626,6.1221826,20.675333,1,58.174667,10.536269,16.988777,12.952,1
126000,9.84,58.064809,51.942626,6.1221826,20.675333,1,58.174667,10.536269,16.988777,12.952,1
127080,10.047,58.007134,51.883832,6.1233018,20.729893,1,58.120107,10.430622,17.025758,13.0141,1
129240,10.461,57.902946,51.782006,6.1209408,20.835626,1,58.014374,10.245872,17.099551,13.1383,1
129600,10.53,57.886843,51.76684,6.1200036,20.852897,1,57.997103,10.21823,17.111827,13.159,1
129600,10.53,57.886843,51.76684,6.1200036,20.852897,1,57.997103,10.21823,17.111827,13.159,1
129600,10.53,57.886843,51.76684,6.1200036,20.852897,1,57.997103,10.21823,17.111827,13.159,1
133200,10.03,57.996202,51.864284,6.131918,20.727318,1,58.122682,10.405629,17.022846,13.009,1
133200,10.03,57.996202,51.864284,6.131918,20.727318,1,58.122682,10.405629,17.022846,13.009,1
134280,9.874,58.034243,51.900314,6.133929,20.687069,1,58.162931,10.473417,16.995011,12.9622,1
136440,9.562,58.111608,51.974677,6.1369307,20.606813,1,58.243187,10.613435,16.939288,12.8686,1
136800,9.51,58.124655,51.987347,6.137308,20.593467,1,58.256533,10.637363,16.929993,12.853,1
136800,9.51,58.124655,51.987347,6.137308,20.593467,1,58.256533,10.637363,16.929993,12.853,1
136800,9.51,58.124655,51.987347,6.137308,20.593467,1,58.256533,10.637363,16.929993,12.853,1
137880,9.336,58.167143,52.027931,6.1392116,20.548959,1,58.301041,10.715802,16.89889,12.8008,1
140040,8.988,58.253428,52.110917,6.1425113,20.459516,1,58.390484,10.877203,16.836608,12.6964,1
140400,8.93,58.267968,52.12497,6.1429985,20.444559,1,58.405441,10.904727,16.826217,12.679,1
140400,8.93,58.267968,52.12497,6.1429985,20.444559,1,58.405441,10.904727,16.826217,12.679,1
140400,8.93,58.267968,52.12497,6.1429985,20.444559,1,58.405441,10.904727,16.826217,12.679,1
140724,8.8283,58.288324,52.142602,6.1457213,20.420217,1,58.429783,10.941565,16.808055,12.64849,1
141372,8.6249,58.335813,52.1858,6.1500135,20.367354,1,58.482646,11.030271,16.771595,12.58747,1
142831.93,8.1666435,58.451362,52.297874,6.1534881,20.249172,1,58.600828,11.256887,16.689346,12.449993,1
144000,7.8,58.54384,52.388061,6.1557789,20.155192,1,58.694808,11.443136,16.623441,12.34,1
144000,7.8,58.54384,52.388061,6.1557789,20.155192,1,58.694808,11.443136,16.623441,12.34,1
146350,7.8979167,58.532725,52.384711,6.1480143,20.178037,1,58.671963,11.428519,16.640921,12.369375,1
147600,7.95,58.524781,52.3799,6.1448814,20.190619,1,58.659381,11.415602,16.650238,12.385,1
147600,7.95,58.524781,52.3799,6.1448814,20.190619,1,58.659381,11.415602,16.650238,12.385,1
147600,7.95,58.524781,52.3799,6.1448814,20.190619,1,58.659381,11.415602,16.650238,12.385,1
151200,8.09,58.485751,52.340344,6.1454078,20.227841,1,58.622159,11.336023,16.675448,12.427,1
151200,8.09,58.485751,52.340344,6.1454078,20.227841,1,58.622159,11.336023,16.675448,12.427,1
152280,8.21,58.458706,52.315674,6.143032,20.258004,1,58.591996,11.283851,16.696978,12.463,1
154440,8.45,58.399692,52.25943,6.1402624,20.319899,1,58.530101,11.168369,16.740064,12.535,1
154800,8.49,58.389357,52.249332,6.1400251,20.330344,1,58.519656,11.148023,16.747246,12.547,1
154800,8.49,58.389357,52.249332,6.1400251,20.330344,1,58.519656,11.148023,16.747246,12.547,1
154800,8.49,58.389357,52.249332,6.1400251,20.330344,1,58.519656,11.148023,16.747246,12.547,1
156960,8.568,58.366902,52.225787,6.1411153,20.350652,1,58.499348,11.102763,16.761261,12.5704,1
158400,8.62,58.352665,52.211227,6.1414383,20.364095,1,58.485905,11.074513,16.770598,12.586,1
158400,8.62,58.352665,52.211227,6.1414383,20.364095,1,58.485905,11.074513,16.770598,12.586,1
158400,8.62,58.352665,52.211227,6.1414383,20.364095,1,58.485905,11.074513,16.770598,12.586,1
159480,8.755,58.323732,52.18573,6.1380028,20.397768,1,58.452232,11.021321,16.794758,12.6265,1
161640,9.025,58.257668,52.123114,6.1345538,20.467561,1,58.382439,10.896562,16.843129,12.7075,1
162000,9.07,58.245731,52.111348,6.1343831,20.479447,1,58.370553,10.873724,16.851195,12.721,1
162000,9.07,58.245731,52.111348,6.1343831,20.479447,1,58.370553,10.873724,16.851195,12.721,1
163080,9.184,58.216889,52.082946,6.1339439,20.508411,1,58.341589,10.819182,16.871599,12.7552,1
165240,9.412,58.160169,52.028128,6.1320416,20.56685,1,58.28315,10.713653,16.912383,12.8236,1
165600,9.45,58.150831,52.01923,6.131601,20.576652,1,58.273348,10.696524,16.919177,12.835,1
165600,9.45,58.150831,52.01923,6.131601,20.576652,1,58.273348,10.696524,16.919177,12.835,1
165600,9.45,58.150831,52.01923,6.131601,20.576652,1,58.273348,10.696524,16.919177,12.835,1
165697.2,9.4662,58.147884,52.016622,6.131262,20.580147,1,58.269853,10.691334,16.922052,12.83986,1
165891.6,9.4986,58.14124,52.010904,6.1303363,20.588147,1,58.261853,10.679767,16.927843,12.84958,1
166863.6,9.6606,58.101421,51.973649,6.1277721,20.630785,1,58.219215,10.60782,16.956792,12.89818,1
168352.89,9.9088149,58.039403,51.913119,6.1262841,20.693895,1,58.156105,10.494853,17.001111,12.972644,1
169200,10.05,58.004092,51.878509,6.1255836,20.729644,1,58.120356,10.431148,17.026302,13.015,1
169200,10.05,58.004092,51.878509,6.1255836,20.729644,1,58.120356,10.431148,17.026302,13.015,1
169200,10.05,58.004092,51.878509,6.1255836,20.729644,1,58.120356,10.431148,17.026302,13.015,1
169271.65,10.054378,58.001675,51.87624,6.1254343,20.732065,1,58.117935,10.426872,16.974929,13.016314,1
169414.94,10.063135,57.997468,51.871773,6.1256953,20.735497,1,58.114503,10.41894,16.869307,13.018941,1
169927.37,10.09445,57.98821,51.86088,6.1273298,20.742296,1,58.107704,10.400793,16.492234,13.028335,1
170689.61,10.141032,57.977406,51.851,6.1264059,20.754347,1,58.095653,10.382244,15.93443,13.042309,1
172320.8,10.240715,57.952175,51.826554,6.1256215,20.780114,1,58.069886,10.337646,14.751865,13.072215,1
172800,10.27,57.944581,51.819058,6.1255225,20.787651,1,58.062349,10.324132,14.407341,13.081,1
172800,10.27,57.944581,51.819058,6.1255225,20.787651,1,58.062349,10.324132,14.407341,13.081,1
172800,10.27,57.944581,51.819058,6.1255225,20.787651,1,58.062349,10.324132,14.407341,13.081,1
174885.33,10.490118,57.8923,51.769896,6.1224037,20.843742,1,58.006258,10.234731,14.444017,13.147035,1
176400,10.65,57.853658,51.733227,6.1204314,20.884639,1,57.965361,10.168712,14.471061,13.195,1
176400,10.65,57.853658,51.733227,6.1204314,20.884639,1,57.965361,10.168712,14.471061,13.195,1
176400,10.65,57.853658,51.733227,6.1204314,20.884639,1,57.965361,10.168712,14.471061,13.195,1
177480,10.74,57.82959,51.70926,6.1203305,20.908239,1,57.941761,10.126941,14.487221,13.222,1
179640,10.92,57.78451,51.665435,6.1190746,20.954322,1,57.895678,10.050109,14.518315,13.276,1
180000,10.95,57.777307,51.658564,6.1187429,20.961908,1,57.888092,10.038026,14.523383,13.285,1
180000,10.95,57.777307,51.658564,6.1187429,20.961908,1,57.888092,10.038026,14.523383,13.285,1
182160,10.698,57.831279,51.705924,6.1253544,20.898768,1,57.951232,10.126444,14.480034,13.2094,1
183600,10.53,57.869307,51.740508,6.1287991,20.856212,1,57.993788,10.190267,14.451072,13.159,1
183600,10.53,57.869307,51.740508,6.1287991,20.856212,1,57.993788,10.190267,14.451072,13.159,1
183600,10.53,57.869307,51.740508,6.1287991,20.856212,1,57.993788,10.190267,14.451072,13.159,1
187200,10.12,57.974333,51.843161,6.1311713,20.749955,1,58.100045,10.377745,14.380031,13.036,1
187200,10.12,57.974333,51.843161,6.1311713,20.749955,1,58.100045,10.377745,14.380031,13.036,1
