delta time[s],outdoor temperature[°C],flow temperature[°C],return flow temperature[°C],f-r diff[K],room temperature[°C],pump I/O,boiler heating temperature[°C],pressure[bar],drinking water temperature boiler[°C]
19897200,1.6,52.339646,44.157935,8.1817108,16.329881,1,52.520119,1.0460235,1
19897200,1.6,52.339646,44.157935,8.1817108,16.329881,1,52.520119,1.0460235,1
19897229,1.59919,52.352827,44.159809,8.1930187,16.329498,1,52.569102,1.0460217,1
19897287,1.59757,52.39151,44.167768,8.2237422,16.331893,1,52.663907,1.0460149,1
19897401,1.5944089,52.496437,44.221488,8.2749481,16.35872,1,52.826749,1.0459961,1
19897549,1.5903111,52.648179,44.355285,8.2928945,16.427848,1,53.003484,1.0459794,1
19897804,1.58323,52.921264,44.62485,8.2964146,16.579328,1,53.276872,1.0459562,1
19898201,1.5721908,53.33861,45.041784,8.296826,16.826367,1,53.692186,1.0459205,1
19898736,1.5573461,53.899534,45.598043,8.3014904,17.15373,1,54.255503,1.0458731,1
19899823,1.527128,55.041572,46.731233,8.3103389,17.822016,1,55.400304,1.0457747,1
19900800,1.5,56.066919,47.749102,8.3178172,18.422069,1,56.427931,1.0456866,1
19900800,1.5,56.066919,47.749102,8.3178172,18.422069,1,56.427931,1.0456866,1
19900800,1.5,56.066919,47.749102,8.3178172,18.422069,1,56.427931,1.0456866,1
19900954,1.5085423,56.106767,47.846466,8.260301,18.483199,1,56.366801,1.0456915,1
19901046,1.5136677,56.120324,47.891469,8.228855,18.513203,1,56.336797,1.0456955,1
19901074,1.5152053,56.121251,47.899691,8.2215597,18.519587,1,56.330413,1.0456969,1
19901101,1.516743,56.121946,47.90558,8.2163658,18.524827,1,56.325173,1.045698,1
19901240,1.5244311,56.121069,47.916827,8.204242,18.540407,1,56.309593,1.0457005,1
19901426,1.534765,56.116027,47.913238,8.2027883,18.546443,1,56.303557,1.0457012,1
19901612,1.5450989,56.112554,47.908643,8.2039108,18.548263,1,56.301737,1.0457014,1
19901923,1.5623685,56.108201,47.903817,8.2043844,18.552152,1,56.297848,1.0457016,1
19902473,1.5929722,56.100711,47.896945,8.2037658,18.560158,1,56.289842,1.0457024,1
19903601,1.6555841,56.085071,47.88164,8.2034312,18.57617,1,56.27383,1.0457038,1
19904400,1.7,56.073965,47.870752,8.2032131,18.587498,1,56.262502,1.0457047,1
19904400,1.7,56.073965,47.870752,8.2032131,18.587498,1,56.262502,1.0457047,1
19904400,1.7,56.073965,47.870752,8.2032131,18.587498,1,56.262502,1.0457047,1
19906283,1.5954103,56.095399,47.889083,8.2063155,18.561571,1,56.288429,1.0457024,1
19908000,1.5,56.116926,47.908632,8.208294,18.537432,1,56.312568,1.0457003,1
19908000,1.5,56.116926,47.908632,8.208294,18.537432,1,56.312568,1.0457003,1
19908000,1.5,56.116926,47.908632,8.208294,18.537432,1,56.312568,1.0457003,1
19911600,1.2,56.192139,47.981196,8.2109433,18.460098,1,56.389902,1.0456934,1
19911600,1.2,56.192139,47.981196,8.2109433,18.460098,1,56.389902,1.0456934,1
19915200,1.1,56.219427,48.008897,8.2105301,18.434065,1,56.415935,1.0456912,1
19915200,1.1,56.219427,48.008897,8.2105301,18.434065,1,56.415935,1.0456912,1
19915200,1.1,56.219427,48.008897,8.2105301,18.434065,1,56.415935,1.0456912,1
19918800,1.2,56.197044,47.988806,8.2082381,18.459393,1,56.390607,1.0456935,1
19918800,1.2,56.197044,47.988806,8.2082381,18.459393,1,56.390607,1.0456935,1
19919880,1.62,56.107147,47.909975,8.1971718,18.56418,1,56.28582,1.0457029,1
19922040,2.46,55.901454,47.715109,8.1863447,18.781191,1,56.068809,1.0457223,1
19922400,2.6,55.86455,47.678743,8.1858068,18.817962,1,56.032038,1.0457256,1
19922400,2.6,55.86455,47.678743,8.1858068,18.817962,1,56.032038,1.0457256,1
19922400,2.6,55.86455,47.678743,8.1858068,18.817962,1,56.032038,1.0457256,1
19924560,3.26,55.697599,47.515241,8.1823578,18.986634,1,55.863366,1.0457404,1
19926000,3.7,55.586998,47.40752,8.1794778,19.099237,1,55.750763,1.0457503,1
19926000,3.7,55.586998,47.40752,8.1794778,19.099237,1,55.750763,1.0457503,1
19926000,3.7,55.586998,47.40752,8.1794778,19.099237,1,55.750763,1.0457503,1
19929600,5.2,55.220102,47.05759,8.162512,19.483733,1,55.366267,1.0457845,1
19929600,5.2,55.220102,47.05759,8.162512,19.483733,1,55.366267,1.0457845,1
19929600,5.2,55.220102,47.05759,8.162512,19.483733,1,55.366267,1.0457845,1
19930680,5.44,55.152833,46.988829,8.1640044,19.547072,1,55.302928,1.0457901,1
19932840,5.92,55.031896,46.870542,8.1613539,19.669577,1,55.180423,1.0458008,1
19933200,6,55.013317,46.853081,8.1602357,19.68954,1,55.16046,1.0458026,1
19933200,6,55.013317,46.853081,8.1602357,19.68954,1,55.16046,1.0458026,1
19933200,6,55.013317,46.853081,8.1602357,19.68954,1,55.16046,1.0458026,1
19936800,7.2,54.71948,46.57299,8.1464902,19.997777,1,54.852223,1.04583,1
19936800,7.2,54.71948,46.57299,8.1464902,19.997777,1,54.852223,1.04583,1
19936800,7.2,54.71948,46.57299,8.1464902,19.997777,1,54.852223,1.04583,1
19940400,6.5,54.870566,46.705623,8.1649424,19.821633,1,55.028367,1.0458141,1
19940400,6.5,54.870566,46.705623,8.1649424,19.821633,1,55.028367,1.0458141,1
19944000,5.7,55.067382,46.893713,8.173669,19.615992,1,55.234008,1.0457959,1
19944000,5.7,55.067382,46.893713,8.173669,19.615992,1,55.234008,1.0457959,1
19944000,5.7,55.067382,46.893713,8.173669,19.615992,1,55.234008,1.0457959,1
19947600,4,55.479,47.284065,8.1949349,19.181212,1,55.668788,1.0457574,1
19947600,4,55.479,47.284065,8.1949349,19.181212,1,55.668788,1.0457574,1
19947924,3.973,55.497792,47.30705,8.1907418,19.169834,1,55.680166,1.0457564,1
19948572,3.919,55.518672,47.333514,8.1851582,19.157472,1,55.692528,1.0457556,1
19950340,3.7716399,55.551005,47.362768,8.1882374,19.120862,1,55.729138,1.0457524,1
19951200,3.7,55.566629,47.375887,8.1907419,19.101937,1,55.748063,1.0457506,1
19951200,3.7,55.566629,47.375887,8.1907419,19.101937,1,55.748063,1.0457506,1
19951200,3.7,55.566629,47.375887,8.1907419,19.101937,1,55.748063,1.0457506,1
19952968,3.2087998,55.684354,47.487051,8.1973039,18.976931,1,55.873069,1.0457395,1
19954800,2.7,55.808702,47.605668,8.2030338,18.846747,1,56.003253,1.0457279,1
19954800,2.7,55.808702,47.605668,8.2030338,18.846747,1,56.003253,1.0457279,1
19954800,2.7,55.808702,47.605668,8.2030338,18.846747,1,56.003253,1.0457279,1
19954829,2.7023872,55.798751,47.607009,8.1917421,18.844249,1,55.958006,1.0457294,1
19954886,2.7071617,55.765926,47.605553,8.1603724,18.837873,1,55.868893,1.0457357,1
19954943,2.7119362,55.718155,47.591426,8.1267286,18.827001,1,55.784276,1.0457459,1
19955001,2.7167106,55.66572,47.560005,8.1057146,18.809875,1,55.705913,1.0457548,1
19955175,2.731211,55.487017,47.407756,8.0792609,18.731997,1,55.493783,1.0457746,1
19955403,2.7502155,55.241043,47.166044,8.0749995,18.600344,1,55.245346,1.0457966,1
19955765,2.7804116,54.855889,46.780545,8.0753448,18.381164,1,54.860603,1.0458289,1
19956359,2.8298801,54.226952,46.15762,8.0693324,18.02676,1,54.225638,1.045883,1
19957841,2.953435,52.653687,44.596354,8.0573323,17.139822,1,52.641477,1.0460175,1
19958400,3,52.060647,44.007607,8.0530401,16.805425,1,52.044575,1.0460682,1
19958400,3,52.060647,44.007607,8.0530401,16.805425,1,52.044575,1.0460682,1
19958400,3,52.060647,44.007607,8.0530401,16.805425,1,52.044575,1.0460682,1
19959883,3.288295,51.937879,43.788286,8.1495929,16.770834,1,52.079166,1.0460633,1
19962000,3.7,51.816254,43.627246,8.1890074,16.829177,1,52.020823,1.0460671,1
19962000,3.7,51.816254,43.627246,8.1890074,16.829177,1,52.020823,1.0460671,1
19962000,3.7,51.816254,43.627246,8.1890074,16.829177,1,52.020823,1.0460671,1
19962676,3.7,51.825782,43.662635,8.1631474,16.862835,1,51.987165,1.0460703,1
19964029,3.7,51.825652,43.670169,8.1554826,16.872612,1,51.977388,1.0460718,1
19965382,3.7,51.824981,43.663205,8.1617754,16.865114,1,51.984886,1.0460707,1
19965600,3.7,51.824854,43.661244,8.1636102,16.862882,1,51.987118,1.0460703,1
19965600,3.7,51.824854,43.661244,8.1636102,16.862882,1,51.987118,1.0460703,1
19965600,3.7,51.824854,43.661244,8.1636102,16.862882,1,51.987118,1.0460703,1
19968462,4.0975344,51.732892,43.580551,8.152341,16.969419,1,51.880581,1.0460801,1
19969200,4.2,51.708936,43.559215,8.1497203,16.996722,1,51.853278,1.0460826,1
19969200,4.2,51.708936,43.559215,8.1497203,16.996722,1,51.853278,1.0460826,1
19969200,4.2,51.708936,43.559215,8.1497203,16.996722,1,51.853278,1.0460826,1
19969524,4.272,51.69283,43.543949,8.1488808,17.014006,1,51.835994,1.0460841,1
19970172,4.416,51.658267,43.511387,8.1468797,17.050987,1,51.799013,1.0460873,1
19972800,5,51.513216,43.371885,8.14133,17.201498,1,51.648502,1.0461006,1
19972800,5,51.513216,43.371885,8.14133,17.201498,1,51.648502,1.0461006,1
19972800,5,51.513216,43.371885,8.14133,17.201498,1,51.648502,1.0461006,1
19975873,5.8535211,51.303517,43.170803,8.132714,17.420282,1,51.429718,1.0461199,1
19976400,6,51.267493,43.136244,8.1312486,17.45784,1,51.39216,1.0461233,1
19976400,6,51.267493,43.136244,8.1312486,17.45784,1,51.39216,1.0461233,1
19976400,6,51.267493,43.136244,8.1312486,17.45784,1,51.39216,1.0461233,1
19976724,5.973,51.262368,43.126557,8.135811,17.455006,1,51.394994,1.0461229,1
19977372,5.919,51.268308,43.126124,8.1421847,17.439463,1,51.410537,1.0461214,1
19979803,5.716402,51.322945,43.180708,8.1422369,17.386285,1,51.463715,1.0461166,1
19980000,5.7,51.32904,43.188061,8.1409787,17.382282,1,51.467718,1.0461163,1
19980000,5.7,51.32904,43.188061,8.1409787,17.382282,1,51.467718,1.0461163,1
19980000,5.7,51.32904,43.188061,8.1409787,17.382282,1,51.467718,1.0461163,1
19980219,5.7303897,51.325295,43.18588,8.1394146,17.388538,1,51.461462,1.0461169,1
19980656,5.7911691,51.313415,43.176758,8.1366564,17.404454,1,51.445546,1.0461184,1
19982830,6.0929925,51.23723,43.103419,8.1338108,17.483181,1,51.366819,1.0461253,1
19983600,6.2,51.207098,43.072198,8.1349005,17.510874,1,51.339126,1.0461277,1
19983600,6.2,51.207098,43.072198,8.1349005,17.510874,1,51.339126,1.0461277,1
19983600,6.2,51.207098,43.072198,8.1349005,17.510874,1,51.339126,1.0461277,1
19983697,6.2135,51.27078,43.095009,8.1757712,17.527278,1,51.484722,1.0461172,1
19983892,6.2405,51.438241,43.198275,8.2399667,17.592937,1,51.743063,1.0460922,1
19984231,6.2876711,51.787435,43.532454,8.2549817,17.799955,1,52.102098,1.0460588,1
19984720,6.3556011,52.281724,44.035278,8.2464463,18.129241,1,52.587972,1.0460197,1
19985343,6.4420173,52.907596,44.649748,8.2578475,18.534231,1,53.219976,1.0459643,1
19986260,6.5694411,53.832928,45.574694,8.2582345,19.13807,1,54.145223,1.0458871,1
19987200,6.7,54.780698,46.516715,8.2639832,19.755645,1,55.094355,1.0458062,1
19987200,6.7,54.780698,46.516715,8.2639832,19.755645,1,55.094355,1.0458062,1
19987200,6.7,54.780698,46.516715,8.2639832,19.755645,1,55.094355,1.0458062,1
19987327,6.7105721,54.815023,46.598841,8.2161816,19.812739,1,55.037261,1.0458093,1
19987403,6.7169154,54.8271,46.639348,8.1877516,19.841829,1,55.008171,1.0458127,1
19987479,6.7232587,54.829556,46.661626,8.1679303,19.860811,1,54.989189,1.0458166,1
19987555,6.729602,54.829161,46.669149,8.1600117,19.871832,1,54.978168,1.0458183,1
19987631,6.7359453,54.826666,46.66996,8.1567063,19.878146,1,54.971854,1.045819,1
19987804,6.7503133,54.821054,46.66608,8.1549747,19.884921,1,54.965079,1.04582,1
19988092,6.7743637,54.813922,46.657451,8.1564715,19.89021,1,54.95979,1.0458203,1
19988486,6.8071813,54.805932,46.649773,8.1561583,19.898312,1,54.951688,1.045821,1
19989192,6.8660066,54.791382,46.635825,8.1555571,19.913636,1,54.936364,1.0458224,1
19989898,6.9248319,54.77667,46.621617,8.1550528,19.928622,1,54.921378,1.0458237,1
19990800,7,54.75786,46.603428,8.1544314,19.947708,1,54.902292,1.0458255,1
19990800,7,54.75786,46.603428,8.1544314,19.947708,1,54.902292,1.0458255,1
19990800,7,54.75786,46.603428,8.1544314,19.947708,1,54.902292,1.0458255,1
19994185,7.1880645,54.710111,46.556787,8.1533237,19.996432,1,54.853568,1.0458297,1
19994400,7.2,54.707083,46.553831,8.1532521,19.999523,1,54.850477,1.04583,1
19994400,7.2,54.707083,46.553831,8.1532521,19.999523,1,54.850477,1.04583,1
19994400,7.2,54.707083,46.553831,8.1532521,19.999523,1,54.850477,1.04583,1
19998000,8.2,54.468349,46.329292,8.1390572,20.25482,1,54.59518,1.0458527,1
19998000,8.2,54.468349,46.329292,8.1390572,20.25482,1,54.59518,1.0458527,1
19999080,8.2,54.457454,46.313213,8.1442409,20.257269,1,54.592731,1.0458528,1
20001240,8.2,54.455069,46.308431,8.1466377,20.256213,1,54.593787,1.0458526,1
20004592,8.2,54.457097,46.31228,8.1448168,20.256851,1,54.593149,1.0458527,1
20005200,8.2,54.457829,46.313706,8.1441233,20.257124,1,54.592876,1.0458528,1
20005200,8.2,54.457829,46.313706,8.1441233,20.257124,1,54.592876,1.0458528,1
20005200,8.2,54.457829,46.313706,8.1441233,20.257124,1,54.592876,1.0458528,1
20008800,9.5,54.146129,46.019322,8.1268065,20.588831,1,54.261169,1.0458822,1
20008800,9.5,54.146129,46.019322,8.1268065,20.588831,1,54.261169,1.0458822,1
20008800,9.5,54.146129,46.019322,8.1268065,20.588831,1,54.261169,1.0458822,1
20012400,10.2,53.968291,45.845727,8.1225647,20.76928,1,54.08072,1.0458981,1
20012400,10.2,53.968291,45.845727,8.1225647,20.76928,1,54.08072,1.0458981,1
20012400,10.2,53.968291,45.845727,8.1225647,20.76928,1,54.08072,1.0458981,1
20016000,11,53.770693,45.655842,8.1148509,20.974541,1,53.875459,1.0459163,1
20016000,11,53.770693,45.655842,8.1148509,20.974541,1,53.875459,1.0459163,1
20016000,11,53.770693,45.655842,8.1148509,20.974541,1,53.875459,1.0459163,1
20019600,11.5,53.642916,45.530672,8.1122444,21.10356,1,53.74644,1.0459276,1
20019600,11.5,53.642916,45.530672,8.1122444,21.10356,1,53.74644,1.0459276,1
20019600,11.5,53.642916,45.530672,8.1122444,21.10356,1,53.74644,1.0459276,1
20023200,11.7,53.589474,45.476957,8.1125173,21.155417,1,53.694583,1.0459321,1
20023200,11.7,53.589474,45.476957,8.1125173,21.155417,1,53.694583,1.0459321,1
20023200,11.7,53.589474,45.476957,8.1125173,21.155417,1,53.694583,1.0459321,1
20026800,11.6,53.610524,45.495021,8.1155031,21.130191,1,53.719809,1.0459299,1
20030400,11.5,53.633585,45.516163,8.1174214,21.104668,1,53.745332,1.0459276,1
20030400,11.5,53.633585,45.516163,8.1174214,21.104668,1,53.745332,1.0459276,1
20030400,11.5,53.633585,45.516163,8.1174214,21.104668,1,53.745332,1.0459276,1
20031048,11.158,53.701016,45.572548,8.1284681,21.021107,1,53.828893,1.0459201,1
20032344,10.474,53.864819,45.724397,8.1404224,20.843047,1,54.006953,1.0459042,1
20034000,9.6,54.085319,45.939179,8.1461397,20.618563,1,54.231437,1.0458844,1
20034000,9.6,54.085319,45.939179,8.1461397,20.618563,1,54.231437,1.0458844,1
20034000,9.6,54.085319,45.939179,8.1461397,20.618563,1,54.231437,1.0458844,1
20034584,9.6162273,54.10116,45.964358,8.1368014,20.617976,1,54.232024,1.0458845,1
20035753,9.648682,54.100618,45.971248,8.1293706,20.629174,1,54.220826,1.0458858,1
20037600,9.7,54.083556,45.954104,8.1294524,20.645195,1,54.204805,1.0458873,1
20037600,9.7,54.083556,45.954104,8.1294524,20.645195,1,54.204805,1.0458873,1
20037600,9.7,54.083556,45.954104,8.1294524,20.645195,1,54.204805,1.0458873,1
20038340,9.3918057,54.14392,46.001816,8.1421034,20.56686,1,54.28314,1.0458802,1
20039819,8.7754171,54.292308,46.139383,8.152925,20.405835,1,54.444165,1.0458657,1
20041200,8.2,54.438122,46.282036,8.1560864,20.258298,1,54.591702,1.0458527,1
20041200,8.2,54.438122,46.282036,8.1560864,20.258298,1,54.591702,1.0458527,1
20041200,8.2,54.438122,46.282036,8.1560864,20.258298,1,54.591702,1.0458527,1
20041249,8.1986253,54.415972,46.282358,8.1336145,20.251961,1,54.515555,1.0458567,1
20041348,8.1958758,54.348171,46.26535,8.0828206,20.232725,1,54.369823,1.0458698,1
20041447,8.1931263,54.255426,46.208344,8.0470827,20.197961,1,54.239618,1.0458852,1
20041546,8.1903768,54.156052,46.119496,8.0365565,20.149065,1,54.123546,1.0458956,1
20041811,8.1830173,53.878703,45.850388,8.0283157,19.99196,1,53.839078,1.0459204,1
20042175,8.1729061,53.501928,45.472612,8.0293162,19.761054,1,53.463312,1.0459523,1
20042766,8.1565104,52.892785,44.868586,8.0241988,19.391934,1,52.848691,1.0460041,1
20043939,8.1239105,51.680491,43.664856,8.0156351,18.656929,1,51.627703,1.046108,1
20044800,8.1,50.791394,42.781837,8.0095569,18.117739,1,50.732261,1.0462003,1
20044800,8.1,50.791395,42.781837,8.0095578,18.117739,1,50.732261,1.0462003,1
20044800,8.1,50.791395,42.781837,8.0095578,18.117739,1,50.732261,1.0462003,1
20045974,7.8066012,50.797784,42.681789,8.1159948,17.937655,1,50.912345,1.0461869,1
20048321,7.2198035,50.936672,42.79303,8.1436418,17.763777,1,51.086223,1.0461609,1
20048400,7.2,50.944561,42.804725,8.1398363,17.762675,1,51.087325,1.0461601,1
20048400,7.2,50.944561,42.804725,8.1398363,17.762675,1,51.087325,1.0461601,1
20048400,7.2,50.944561,42.804725,8.1398363,17.762675,1,51.087325,1.0461601,1
20050747,6.8740013,51.030889,42.896587,8.1343016,17.684379,1,51.165621,1.0461431,1
20052000,6.7,51.074595,42.939683,8.1349112,17.640415,1,51.209585,1.0461389,1
20052000,6.7,51.074595,42.939683,8.1349112,17.640415,1,51.209585,1.0461389,1
20052000,6.7,51.074595,42.939683,8.1349112,17.640415,1,51.209585,1.0461389,1
20052127,6.6577506,51.080763,42.944322,8.136441,17.631688,1,51.218312,1.0461385,1
20052380,6.5732517,51.096763,42.956775,8.1399879,17.610305,1,51.239695,1.0461366,1
20053648,6.1507574,51.201514,43.055143,8.1463711,17.498532,1,51.351468,1.0461266,1
20055600,5.5,51.36503,43.214273,8.1507572,17.331641,1,51.518359,1.0461119,1
20055600,5.5,51.36503,43.214273,8.1507572,17.331641,1,51.518359,1.0461119,1
20055600,5.5,51.36503,43.214273,8.1507572,17.331641,1,51.518359,1.0461119,1
20058160,5.2866325,51.427238,43.279962,8.1472758,17.276209,1,51.573791,1.0461072,1
20059200,5.2,51.451656,43.305324,8.1463321,17.253785,1,51.596215,1.0461053,1
20059200,5.2,51.451656,43.305324,8.1463321,17.253785,1,51.596215,1.0461053,1
20062800,6.5,51.146372,43.020981,8.1253917,17.585695,1,51.264305,1.0461347,1
20062800,6.5,51.146372,43.020981,8.1253917,17.585695,1,51.264305,1.0461347,1
20062800,6.5,51.146372,43.020981,8.1253917,17.585695,1,51.264305,1.0461347,1
20063124,5.933,51.219342,43.064033,8.1553098,17.463317,1,51.386683,1.046124,1
20063772,4.799,51.4582,43.258873,8.1993266,17.162286,1,51.687714,1.0460964,1
20065132,2.4188686,52.072498,43.860179,8.2123187,16.5438,1,52.3062,1.0460417,1
20066400,0.2,52.627579,44.401085,8.2264944,15.978485,1,52.871515,1.0459922,1
20066400,0.2,52.627579,44.401085,8.2264944,15.978485,1,52.871515,1.0459922,1
20066400,0.2,52.627579,44.401085,8.2264944,15.978485,1,52.871515,1.0459922,1
20068262,3.5094181,51.944609,43.818,8.1266086,16.804563,1,52.045437,1.0460666,1
20070000,6.6,51.244683,43.182135,8.0625488,17.590256,1,51.259744,1.0461466,1
20070000,6.6,51.244686,43.182135,8.0625518,17.590256,1,51.259744,1.0461466,1
20070000,6.6,51.244686,43.182135,8.0625518,17.590256,1,51.259744,1.0461466,1
20072843,6.5210225,54.035181,45.779791,8.2553894,19.248229,1,54.34042,1.0458752,1
20073600,6.5,54.785768,46.485689,8.3000796,19.692884,1,55.157116,1.0458036,1
20073600,6.5,54.785768,46.485689,8.3000796,19.692884,1,55.157116,1.0458036,1
20073600,6.5,54.785768,46.485689,8.3000796,19.692884,1,55.157116,1.0458036,1
20073893,6.4674393,54.865026,46.653635,8.2113909,19.767702,1,55.082298,1.0458111,1
20074479,6.402318,54.910175,46.767346,8.1428296,19.813211,1,55.036789,1.0458195,1
20075065,6.3371967,54.906789,46.733732,8.1730577,19.773899,1,55.076101,1.0458149,1
20075651,6.2720754,54.933653,46.769271,8.1643817,19.762374,1,55.087626,1.0458136,1
20076237,6.2069541,54.944891,46.779446,8.1654449,19.746501,1,55.103499,1.045813,1
20076998,6.1224912,54.967963,46.799354,8.1686089,19.722712,1,55.127288,1.04581,1
20077200,6.1,54.974812,46.805441,8.1693709,19.716255,1,55.133745,1.0458091,1
20077200,6.1,54.974812,46.805441,8.1693709,19.716255,1,55.133745,1.0458091,1
20077200,6.1,54.974812,46.805441,8.1693709,19.716255,1,55.133745,1.0458091,1
20078368,6.0675479,54.984572,46.818727,8.1658448,19.708979,1,55.141021,1.0458093,1
20080705,6.0026438,55.001003,46.835073,8.1659302,19.692667,1,55.157333,1.0458079,1
20080800,6,55.001576,46.83542,8.1661562,19.691948,1,55.158052,1.0458078,1
20080800,6,55.001576,46.83542,8.1661562,19.691948,1,55.158052,1.0458078,1
20084400,6,55.002726,46.837198,8.1655283,19.691655,1,55.158345,1.0458078,1
20084400,6,55.002726,46.837198,8.1655283,19.691655,1,55.158345,1.0458078,1
20088000,7,54.766382,46.616401,8.1499816,19.946599,1,54.903401,1.0458305,1
20088000,7,54.766382,46.616401,8.1499816,19.946599,1,54.903401,1.0458305,1
20091600,6.5,54.872891,46.709136,8.163755,19.821205,1,55.028795,1.0458192,1
20091600,6.5,54.872891,46.709136,8.163755,19.821205,1,55.028795,1.0458192,1
20095200,7.2,54.712869,46.562544,8.1503257,19.998412,1,54.851588,1.0458351,1
20095200,7.2,54.712869,46.562544,8.1503257,19.998412,1,54.851588,1.0458351,1
20098800,8.5,54.397663,46.26347,8.1341933,20.331424,1,54.518576,1.0458646,1
20098800,8.5,54.397663,46.26347,8.1341933,20.331424,1,54.518576,1.0458646,1
20102400,8.6,54.358538,46.217772,8.1407662,20.359457,1,54.490543,1.045867,1
20102400,8.6,54.358538,46.217772,8.1407662,20.359457,1,54.490543,1.045867,1
20106000,9.5,54.144194,46.016194,8.1280003,20.588895,1,54.261105,1.0458873,1
20106000,9.5,54.144194,46.016194,8.1280003,20.588895,1,54.261105,1.0458873,1
20109600,9,54.251721,46.110487,8.141234,20.463188,1,54.386812,1.045876,1
20109600,9,54.251721,46.110487,8.141234,20.463188,1,54.386812,1.045876,1
20113200,10,54.02097,45.897845,8.1231243,20.717004,1,54.132996,1.0458987,1
20113200,10,54.02097,45.897845,8.1231243,20.717004,1,54.132996,1.0458987,1
20116800,11.1,53.749618,45.637717,8.1119009,20.999737,1,53.850263,1.0459237,1
20116800,11.1,53.749618,45.637717,8.1119009,20.999737,1,53.850263,1.0459237,1
20120400,10.7,53.830768,45.705626,8.1251421,20.899735,1,53.950265,1.0459147,1
20120400,10.7,53.830768,45.705626,8.1251421,20.899735,1,53.950265,1.0459147,1
20121480,10.19,53.942237,45.804716,8.1375212,20.771389,1,54.078611,1.0459032,1
20123640,9.17,54.19233,46.042196,8.1501341,20.507804,1,54.342196,1.0458798,1
20124000,9,54.237008,46.086182,8.1508263,20.463202,1,54.386798,1.0458758,1
20124000,9,54.237008,46.086182,8.1508263,20.463202,1,54.386798,1.0458758,1
20124000,9,54.237008,46.086182,8.1508263,20.463202,1,54.386798,1.0458758,1
20127274,9.0909521,54.235285,46.097471,8.1378135,20.484766,1,54.365234,1.0458781,1
20127600,9.1,54.234995,46.098409,8.1365857,20.486925,1,54.363075,1.0458783,1
20127600,9.1,54.234995,46.098409,8.1365857,20.486925,1,54.363075,1.0458783,1
20127600,9.1,54.234995,46.098409,8.1365857,20.486925,1,54.363075,1.0458783,1
20127629,9.10405,54.222357,46.097328,8.1250287,20.486863,1,54.314537,1.0458801,1
20127687,9.11215,54.184353,46.090839,8.0935137,20.484253,1,54.219947,1.0458869,1
20127759,9.1220784,54.119769,46.06461,8.0551589,20.471908,1,54.113151,1.0458996,1
20127830,9.1320068,54.049394,46.014008,8.0353859,20.44862,1,54.017299,1.0459099,1
20128032,9.1600466,53.833093,45.816313,8.0167801,20.351751,1,53.77769,1.0459313,1
20128299,9.1970428,53.542961,45.52711,8.015851,20.19642,1,53.489067,1.0459564,1
20128692,9.2516073,53.121296,45.106487,8.0148092,19.96528,1,53.065433,1.0459918,1
20129463,9.3586846,52.293318,44.28697,8.006348,19.516519,1,52.229265,1.0460633,1
20130233,9.4657619,51.4653,43.464505,8.0007948,19.066302,1,51.394554,1.0461338,1
20131004,9.5728393,50.637377,42.64424,7.9931378,18.616999,1,50.558929,1.0462208,1
20131200,9.6,50.427391,42.43642,7.9909708,18.503135,1,50.346865,1.0462452,1
20131200,9.6,50.427391,42.43642,7.9909705,18.503135,1,50.346865,1.0462452,1
20131200,9.6,50.427391,42.43642,7.9909705,18.503135,1,50.346865,1.0462452,1
20134800,9.7,50.338294,42.2382,8.1000942,18.414584,1,50.435416,1.0462596,1
20134800,9.7,50.338294,42.2382,8.1000942,18.414584,1,50.435416,1.0462596,1
20134800,9.7,50.338294,42.2382,8.1000942,18.414584,1,50.435416,1.0462596,1
20138400,9.6,50.359623,42.253464,8.1061583,18.385006,1,50.464994,1.0462562,1
20142000,9.5,50.382823,42.273338,8.1094845,18.357462,1,50.492538,1.0462527,1
20142000,9.5,50.382823,42.273338,8.1094845,18.357462,1,50.492538,1.0462527,1
20145600,9.2,50.45676,42.345005,8.111755,18.281309,1,50.568691,1.0462418,1
20145600,9.2,50.45676,42.345005,8.111755,18.281309,1,50.568691,1.0462418,1
20145600,9.2,50.45676,42.345005,8.111755,18.281309,1,50.568691,1.0462418,1
20149200,9.2,50.459979,42.350587,8.1093919,18.281772,1,50.568228,1.0462415,1
20149200,9.2,50.459979,42.350587,8.1093919,18.281772,1,50.568228,1.0462415,1
20152800,9.5,50.389373,42.284746,8.1046272,18.358479,1,50.491521,1.0462519,1
20152800,9.5,50.389373,42.284746,8.1046272,18.358479,1,50.491521,1.0462519,1
20152800,9.5,50.389373,42.284746,8.1046272,18.358479,1,50.491521,1.0462519,1
20156400,9.5,50.385775,42.279357,8.1064182,18.359056,1,50.490944,1.0462524,1
20156400,9.5,50.385775,42.279357,8.1064182,18.359056,1,50.490944,1.0462524,1
20156724,9.41,50.685159,42.494962,8.190197,18.456775,1,50.933225,1.0462067,1
20157372,9.23,51.382714,43.129561,8.2531533,18.758417,1,51.711583,1.0460999,1
20158200,9.0000157,52.319779,44.087066,8.2327134,19.237746,1,52.612159,1.0460244,1
20159286,8.6982231,53.515508,45.256345,8.259163,19.822938,1,53.837723,1.0459195,1
20160000,8.5,54.305927,46.03432,8.2716075,20.210541,1,54.639459,1.0458507,1
20160000,8.5,54.305927,46.03432,8.2716075,20.210541,1,54.639459,1.0458507,1
